"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"406","48.244957800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","37dBm","","","QoS Data, SN=1252, FN=0, Flags=.p....F."
"408","48.246000500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1253, FN=0, Flags=.p....F."
"411","48.262952300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1254, FN=0, Flags=.p....F."
"412","48.269149900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1255, FN=0, Flags=.p....F."
"413","48.274764100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1256, FN=0, Flags=.p....F."
"414","48.280857200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1257, FN=0, Flags=.p....F."
"415","48.286884300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1258, FN=0, Flags=.p....F."
"416","48.654823600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","571","37dBm","","","QoS Data, SN=1259, FN=0, Flags=.p....F."
"418","48.655893800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","36dBm","","","QoS Data, SN=1260, FN=0, Flags=.p....F."
"419","48.655893800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","36dBm","","","QoS Data, SN=1261, FN=0, Flags=.p....F."
"427","49.064165600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1262, FN=0, Flags=.p....F."
"429","49.065451700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1263, FN=0, Flags=.p....F."
"430","49.065493800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1264, FN=0, Flags=.p....F."
"432","49.065885200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1265, FN=0, Flags=.p....F."
"433","49.065885200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1266, FN=0, Flags=.p....F."
"434","49.102339800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1267, FN=0, Flags=.p....F."
"435","49.474266700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","664","37dBm","","","QoS Data, SN=1268, FN=0, Flags=.p..R.F."
"445","49.539321300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1269, FN=0, Flags=.p....F."
"447","50.029617700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1270, FN=0, Flags=.p....F."
"448","50.030711300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1271, FN=0, Flags=.p....F."
"450","50.031079100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1272, FN=0, Flags=.p....F."
"451","50.031079100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1273, FN=0, Flags=.p....F."
"452","50.031079100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1274, FN=0, Flags=.p....F."
"454","50.031998500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1275, FN=0, Flags=.p....F."
"455","50.031998500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1276, FN=0, Flags=.p....F."
"456","50.293198000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1277, FN=0, Flags=.p....F."
"457","50.293990400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1278, FN=0, Flags=.p....F."
"458","50.293990400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","583","37dBm","","","QoS Data, SN=1279, FN=0, Flags=.p....F."
"465","50.910215200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","40dBm","","","QoS Data, SN=1280, FN=0, Flags=.p....F."
"466","50.910215200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","40dBm","","","QoS Data, SN=1281, FN=0, Flags=.p....F."
"467","50.910215200","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","40dBm","","","QoS Data, SN=1282, FN=0, Flags=.p....F."
"469","50.911083500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1283, FN=0, Flags=.p..R.F."
"470","50.911083500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","411","37dBm","","","QoS Data, SN=1284, FN=0, Flags=.p....F."
"471","50.911788800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","37dBm","","","QoS Data, SN=1285, FN=0, Flags=.p....F."
"472","50.911788800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","197","37dBm","","","QoS Data, SN=1286, FN=0, Flags=.p....F."
"476","51.214575500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1287, FN=0, Flags=.p....F."
"477","51.215676400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1288, FN=0, Flags=.p....F."
"478","51.215676400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1289, FN=0, Flags=.p....F."
"481","51.624501400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","292","36dBm","","","QoS Data, SN=1290, FN=0, Flags=.p....F."
"482","51.625387500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1291, FN=0, Flags=.p....F."
"486","52.238956900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","403","37dBm","","","QoS Data, SN=1292, FN=0, Flags=.p....F."
"487","52.239631900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","394","37dBm","","","QoS Data, SN=1293, FN=0, Flags=.p....F."
"489","55.515393900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","35dBm","","","QoS Data, SN=1294, FN=0, Flags=.p....F."
"492","56.744326900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","152","36dBm","","","QoS Data, SN=1295, FN=0, Flags=.p....F."
"498","58.885411500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","275","35dBm","","","QoS Data, SN=1296, FN=0, Flags=.p....F."
"500","59.016826000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","36dBm","","","QoS Data, SN=1297, FN=0, Flags=.p....F."
"501","59.016826000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","275","36dBm","","","QoS Data, SN=1298, FN=0, Flags=.p....F."
"506","60.635536600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","377","36dBm","","","QoS Data, SN=1299, FN=0, Flags=.p....F."
"508","65.550753000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","199","37dBm","","","QoS Data, SN=1300, FN=0, Flags=.p....F."
"511","66.779423400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","160","37dBm","","","QoS Data, SN=1301, FN=0, Flags=.p....F."
"514","68.001459800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","38dBm","","","QoS Data, SN=1302, FN=0, Flags=.p....F."
"515","68.002538100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1303, FN=0, Flags=.p....F."
"516","68.070634300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1304, FN=0, Flags=.p....F."
"517","68.520182100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","37dBm","","","QoS Data, SN=1305, FN=0, Flags=.p....F."
"518","68.521313900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","106","37dBm","","","QoS Data, SN=1306, FN=0, Flags=.p....F."
"519","69.339410000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","114","40dBm","","","QoS Data, SN=1307, FN=0, Flags=.p....F."
"522","70.163360400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","118","39dBm","","","QoS Data, SN=1308, FN=0, Flags=.p....F."
