"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"9381","47.589774100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3806, FN=0, Flags=.p....F."
"9382","47.595943900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3807, FN=0, Flags=.p....F."
"9383","47.596097000","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8148401 Win=64860 Len=0"
"9384","47.626391700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","59dBm","","","QoS Data, SN=3808, FN=0, Flags=.p....F."
"9385","47.632555300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3809, FN=0, Flags=.p....F."
"9386","47.632555300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3810, FN=0, Flags=.p....F."
"9387","47.632555300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3811, FN=0, Flags=.p....F."
"9388","47.632770000","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8153601 Win=64860 Len=0"
"9389","47.639320700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","60dBm","","","QoS Data, SN=3812, FN=0, Flags=.p....F."
"9390","47.644862900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3813, FN=0, Flags=.p....F."
"9391","47.645081100","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8156201 Win=64860 Len=0"
"9392","47.651243400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3814, FN=0, Flags=.p....F."
"9393","47.651243400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3815, FN=0, Flags=.p....F."
"9394","47.651363700","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8158801 Win=64860 Len=0"
"9395","47.651471700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3816, FN=0, Flags=.p....F."
"9396","47.657224300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3817, FN=0, Flags=.p....F."
"9397","47.657311300","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8161401 Win=64860 Len=0"
"9398","47.664627900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3818, FN=0, Flags=.p....F."
"9399","47.664627900","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3819, FN=0, Flags=.p....F."
"9400","47.664734000","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8164001 Win=64860 Len=0"
"9401","47.671677000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3820, FN=0, Flags=.p..R.F."
"9402","47.671677000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","61dBm","","","QoS Data, SN=3821, FN=0, Flags=.p..R.F."
"9403","47.671790600","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8166601 Win=64860 Len=0"
"9404","47.682176600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","63dBm","","","QoS Data, SN=3822, FN=0, Flags=.p....F."
"9405","47.691020100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","63dBm","","","QoS Data, SN=3823, FN=0, Flags=.p....F."
"9406","47.691195900","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8169201 Win=64860 Len=0"
"9407","47.698080300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3824, FN=0, Flags=.p....F."
"9408","47.698080300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3825, FN=0, Flags=.p....F."
"9409","47.698279500","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8171801 Win=64860 Len=0"
"9410","47.703960700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3826, FN=0, Flags=.p....F."
"9411","47.703960700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3827, FN=0, Flags=.p....F."
"9412","47.704161200","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8174401 Win=64860 Len=0"
"9413","47.718596600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3828, FN=0, Flags=.p....F."
"9414","47.718596600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3829, FN=0, Flags=.p....F."
"9415","47.718687500","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8177001 Win=64860 Len=0"
"9416","47.744053100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3830, FN=0, Flags=.p....F."
"9417","47.753045100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3831, FN=0, Flags=.p....F."
"9418","47.753045100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3832, FN=0, Flags=.p....F."
"9419","47.753045100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3833, FN=0, Flags=.p....F."
"9420","47.753152900","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8182201 Win=64860 Len=0"
"9421","47.762484800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3834, FN=0, Flags=.p....F."
"9422","47.762484800","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3835, FN=0, Flags=.p....F."
"9423","47.762638700","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8184801 Win=64860 Len=0"
"9424","47.768292600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3836, FN=0, Flags=.p....F."
"9425","47.768292600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3837, FN=0, Flags=.p....F."
"9426","47.768420700","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8187401 Win=64860 Len=0"
"9427","47.779054100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3838, FN=0, Flags=.p....F."
"9428","47.784984000","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","63dBm","","","QoS Data, SN=3839, FN=0, Flags=.p....F."
"9429","47.785098200","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8190001 Win=64860 Len=0"
"9430","47.802754700","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3840, FN=0, Flags=.p....F."
"9431","47.811426300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3841, FN=0, Flags=.p..R.F."
"9432","47.811426300","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3842, FN=0, Flags=.p....F."
"9433","47.811633200","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8193901 Win=64860 Len=0"
"9434","47.811785400","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","64dBm","","","QoS Data, SN=3843, FN=0, Flags=.p....F."
"9435","47.811944000","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8195201 Win=63560 Len=0"
"9436","47.850103500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3844, FN=0, Flags=.p....F."
"9437","47.850103500","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3845, FN=0, Flags=.p....F."
"9438","47.850323300","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8197801 Win=64860 Len=0"
"9439","47.855985600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3846, FN=0, Flags=.p....F."
"9440","47.855985600","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3847, FN=0, Flags=.p....F."
"9441","47.856193200","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8200401 Win=64860 Len=0"
"9442","47.871370100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3848, FN=0, Flags=.p....F."
"9443","47.871370100","fe:d8:48:4e:25:64","IntelCor_72:c1:df","802.11","1406","62dBm","","","QoS Data, SN=3849, FN=0, Flags=.p....F."
"9444","47.871562500","172.20.10.2","91.189.91.38","TCP","104","","","","53204  >  80 [ACK] Seq=1 Ack=8203001 Win=64860 Len=0"
